id,office_id,name,numberofpeople,gender,alias,active,activeend,master,oldname,brain,encounter,named,memo,official,twitter,youtube,tiktok
1549,108,エレガント人生,2,12,,2020/1/1 0:00,,,エレガント人生 （2020年6月まで）,両者,,,,https://profile.yoshimoto.co.jp/talent/detail?id=8730,,https://www.youtube.com/channel/UCrBouOg0-MrisG69ew1Lt7g,https://www.tiktok.com/@jinsei_u
1550,125,おおぞらモード,2,12,,2019/1/1 0:00,,,エピソードワン、ノーガットラケット、茶壺（長山）,長山竜一郎,,,,http://asaikikaku.co.jp/talent/profile/ozoramodo,https://twitter.com/oozoramodo_info,https://www.youtube.com/channel/UC1V732HB8VJ0sHqOiusxM0Q,
1551,88,おとぎばなし ,2,12,,2013/1/1 0:00,,,,両者[2],スクールJCA,,,https://www.p-jinriki.com/talent/otogibanashi/,,,
1552,108,おとんがポックリ残されたうちら,2,12,,2014/1/1 0:00,,,OPNU,小春誠治,親子,,,https://www.m-1gp.com/combi/8040.html,,https://www.youtube.com/channel/UCMD8e8Nf9oA1L9a6rEMjfQQ,https://www.tiktok.com/@babaroa586
1553,108,女と男,2,12,,2003/7/1 0:00,,,男と女,市川義一,NSCの先輩後輩,,,https://profile.yoshimoto.co.jp/talent/detail?id=369,,https://www.youtube.com/channel/UCBmLB9t0b8KOxRrTW1Qg2Aw,https://www.tiktok.com/@yochi222
1554,146,カイドキッ,2,12,,2008/1/1 0:00,,,,,ワタナベコメディスクール8期,,,https://www.m-1gp.com/combi/1345.html,,,
1555,108,蛙亭,2,12,,2011/1/1 0:00,,,,岩倉美里,NSCの同期,,,https://profile.yoshimoto.co.jp/talent/detail?id=5175,https://twitter.com/kaerutei_staff,https://www.youtube.com/channel/UCsR0k3fmFvNQUoOyImbJIzw,
1556,117,駆け抜けて軽トラ,2,12,,2017/1/1 0:00,,,,小野島徹,,,,https://www.shochikugeino.co.jp/talents/kakenuketekeitora/,https://mobile.twitter.com/kakenukeruktora,https://www.youtube.com/channel/UCy7J7aB99PwLvDUPfJyWCbA,https://www.tiktok.com/@MS4wLjABAAAAv8zn6hYMUqGLwaVP3ttR9oR2n3n9mCWX-AKbKZZSS15q1pFKBjgknokBLCQtG_3A
1557,128,カシスプリン,2,12,,2008/1/1 0:00,,,,,,,,https://web.archive.org/web/20180811074821/https://www.ohtapro.co.jp/jrlive/cassisprynne/,,https://www.youtube.com/channel/UCQWrTojjL6tMxqw36mvhxDg,
1558,108,カズ&アイ,2,12,,2004/1/1 0:00,2015/1/1 0:00,,アシカ軍団（2001年 - 2004年）,,,,,https://web.archive.org/web/20130510214220/http://kazu-ai.genki1.net/index.html,,,
1559,144,桂竜夫・竜子,2,12,,1950/1/1 0:00,,都上英二・東喜美江 桂枝太郎,光の家竜夫・竜子,,,,,https://tokyomanzai0408.com/archives/1875,,,
1560,104,完熟フレッシュ,2,12,,2016/8/28 0:00,,,ロックンロールコメディーショー（池田57CRAZY）,池田57CRAZY,親子,,,https://www.watanabepro.co.jp/mypage/4000091/,,,https://www.tiktok.com/@kanjuku_layla
1561,104,キラキラ関係,2,12,,2016/1/1 0:00,2020/1/1 0:00,,,両者,ワタナベコメディスクールの同期,,,https://web.archive.org/web/20190206024004/https://www.watanabepro.co.jp/mypage/4000092/,,,
1562,146,Growing growing,2,12,,,2015/1/1 0:00,,,本橋朋也,,,,,,,
1563,999,桜津多子・桜山梅夫,2,12,,,1977/3/1 0:00,,,,,,,https://kamigata-manzai-shi.com/umeo_tsutako/,,,
1564,23,サジタリ,2,12,,2007/1/1 0:00,,,,,,,,http://kaleidoline.jp/teppen/comedians/03sa/sajitari.htm,,,
1565,146,さんぽみち,2,12,,2010/2/1 0:00,2010/10/1 0:00,,,,,,,,,,
1566,108,ジェリービーンズ・コレクション,2,12,,2004/1/1 0:00,,,9ボール（あきはる）,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=600,,https://www.youtube.com/channel/UCMk8OCztWdfYVxzgyGrRvkg,
1567,53,下町ミュンスター,2,12,,2016/1/1 0:00,,,かりおすとろ、毒針記念日、ステ味ドロップ（ろぱ仔） リーチ一発、ショウタイム、ごはんパーティー（岩佐）,両者,共通の知人による紹介,,,https://www.sunmusic-gp.co.jp/talent/shitamachi_munster/,,https://www.youtube.com/channel/UCr7FC2wjqYn9kO37RvbHwyg,https://www.tiktok.com/@shitamchi.mun
1568,117,シャンゼリーゼ,2,12,,2006/7/1 0:00,2011/8/1 0:00,,,,松竹芸能タレントスクール東京校10期生,,,http://kaleidoline.jp/geinin-meikan/03sa/02shi/champs-elysees.htm,,,
1569,108,シンクロック,2,12,,2011/1/1 0:00,2017/1/1 0:00,,,木尾陽平,,,,https://natalie.mu/owarai/artist/92948,,,
1570,85,シンクロニシティ ,2,12,,2017/1/1 0:00,,,サインコカイン、行方不明、晴天サンティ（よしおか） 30度バンク（西野）,西野,落語研究会の先輩・後輩,,,https://habetrot.vercel.app/free/synchronicity.html,https://twitter.com/info_synchro,,
1571,53,新鮮なたまご,2,12,,,,,,,,,,https://www.sunmusic-gp.co.jp/talent/shinsennatamago/,,,
1572,108,翠星チークダンス,2,12,,2015/1/1 0:00,,,いなかのくるま,木佐凌一朗,ハイスクールマンザイ,,,https://profile.yoshimoto.co.jp/talent/detail?id=6095,https://twitter.com/suisei__info,https://www.youtube.com/channel/UCyWBUTByGJ-O-9FDQ53lPlg,https://www.tiktok.com/@Suiseicheekdance
1573,96,スーパーニュウニュウ,2,12,,2012/1/1 0:00,,,ラインズマン プラチナポケット ユニバーサルボンボン （大将） ねぇ、ねえさん。 どりーみーぱんだ いくかいなか あげものわっしょい （ふるや）,,,,,https://www.maseki.co.jp/talent/supernyunyu,https://twitter.com/suupaanyuunyuu,,https://www.tiktok.com/@peronchotv
1574,999,杉崎監督.com,2,12,,,,,,,,,,http://www.derain.jp/kantoku.html,,,
1575,999,砂川捨丸・中村春代,2,12,,1923/1/1 0:00,1971/1/1 0:00,砂川千丸（捨丸） 中村種春（春代）,,,,,,,,,
1576,108,SNOB,2,12,,1990/1/1 0:00,,,,,吉本新喜劇,,,https://iflyer.tv/snobjapan,,https://www.youtube.com/channel/UCl02Ed-ex3mRzCdcJGzEXLA,
1577,128,スペードの3,2,12,,2014/1/1 0:00,,,,栗林弘典,太田プロエンタテイメント学院名古屋校,,,https://web.archive.org/web/20210702100236/https://www.ohtapro.co.jp/talent/spadethree.html,,https://www.youtube.com/channel/UCieUWfhXFIeBeg-CHiSWgNA,
1578,146,セクシーパクチー,2,12,,2016/5/1 0:00,2017/4/6 0:00,,,,,,,https://www.m-1gp.com/combi/3601.html,https://twitter.com/sekupaku_info,,
1579,104,セクシーチョコレート,2,12,,2014/1/1 0:00,2016/1/1 0:00,,,両者,ワタナベコメディスクール,,,http://www.watanabepro.co.jp/mypage/4000076/,,,
1580,108,世間知らズ,2,12,,2016/1/1 0:00,,,ペインビーツ(西田) ジルブルドッグ（椎木）,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=6589,,https://www.youtube.com/channel/UCkP5GmMnFUmLQWpXnNkkK_Q,https://www.tiktok.com/@sekenshirazu
1581,108,大好物,2,12,,2005/1/1 0:00,2015/1/1 0:00,,,,,,,https://web.archive.org/web/20080207044119/http://daikobutu.laff.jp/,,,
1582,101,太陽の小町,2,12,,2014/1/1 0:00,,,カシノメタ（安田）初鳴（つる）つぼみ（つる）,,,,,https://laugh-iine-pro.co.jp/talent/%E5%A4%AA%E9%99%BD%E3%81%AE%E5%B0%8F%E7%94%BA/,https://twitter.com/sekaiisanmaede,https://www.youtube.com/channel/UC2PG1ljWMwt0Z24Avg2GSIQ,https://www.tiktok.com/@taiyo_no_komachi
1583,146,タカダ・コーポレーション,2,12,,2006/5/1 0:00,2015/1/1 0:00,,はらぺこKING（おやき）,大貫さん,NSC,,,https://natalie.mu/owarai/artist/7063,,,
1584,117,たぬきごはん,2,12,,2011/1/1 0:00,,,,,,,,https://www.shochikugeino.co.jp/talents/tanukigohan,,https://www.youtube.com/channel/UCjioP43CN5He1UrK-kQVtog,
1585,96,タボン,2,12,,2006/1/1 0:00,2009/1/1 0:00,,ポジマム（渡部、2004年解散） いちはる（渡部、2005年解散） ボナペティ（渡部、2006年解散）,,,,,,,,
1586,108,たまゆら学園,2,12,,2020/1/1 0:00,,,ペコリーノ（植木） キャラメルアンセム（わたあめ）,植木おでん,,,,https://profile.yoshimoto.co.jp/talent/detail?id=6945,https://twitter.com/TamayuraGakuen,https://www.youtube.com/c/%E3%81%9F%E3%81%BE%E3%82%86%E3%82%89%E5%AD%A6%E5%9C%92,https://www.tiktok.com/@tamayuragakuen
1587,108,THIS IS パン,2,12,,2017/1/1 0:00,,,お湯、シンクロック（吉田） コーンスターチ（岡下）,THIS IS 岡下,養成所（NSC）の同期,,,https://profile.yoshimoto.co.jp/talent/detail?id=6544,,https://www.youtube.com/channel/UCTNj2GKXaIqMOHA4xRfwnsA,
1588,999,ディラン&キャサリン,2,12,,2005/12/3 0:00,,,,,,,,https://web.archive.org/web/20130521083516/http://www.randc.jp/dylan_catherine/discography.html,,,
1589,65,東京アヴァンギャルド,2,12,,2008/1/1 0:00,2017/1/1 0:00,,,綾瀬マルタ,大学の演劇部,,,https://web.archive.org/web/20130619034207/http://tokyoavantgarde.net/,,https://www.youtube.com/channel/UCRuNTRM730KHL9cZQxewJcg,
1590,108,轟一蝶・美代子,2,12,,,,,,,,,,,,,
1591,146,ドラゴゲリオンZ ,2,12,,2014/1/1 0:00,,,,両者,,,,https://ch.nicovideo.jp/dragogelion,https://twitter.com/dragogelion,https://www.youtube.com/channel/UCyNlKoliD7uGjyditGErNAw,
1592,999,中田伸江・伸児,2,12,,,1983/1/1 0:00,中田アップ,,,,,,,,,
1593,108,中山礼子・八多恵太,2,12,,1972/1/1 0:00,,初代京山幸枝（礼子）,,,,,,,,,
1594,128,納言 ,2,12,,2017/1/1 0:00,,,すとろんぐカラ?（安部） 朝一番（薄）,薄幸,,,,https://www.ohtapro.co.jp/talent/nagon.html,,,
1595,108,南海キャンディーズ,2,12,,2003/1/1 0:00,,,山崎・山里 すずらん 南海ホークス,山里 亮太,山里からの勧誘,,,https://profile.yoshimoto.co.jp/talent/detail?id=134,https://twitter.com/nancaicandies,,
1596,108,西川ヒノデ・サクラ,2,12,,1941/4/1 0:00,,岡本円造（三代目西川サクラ）,ヒノデ・サクラショウ,,,,,https://kamigata-manzai-shi.com/hinode_sakura/,,,
1597,96,ニッキューナナ,2,12,,,,,297,峯シンジ,創価大学落語研究会,,,https://www.maseki.co.jp/talent/297,,https://www.youtube.com/channel/UCkdeU1kQsxcgr-yoEg4A9PQ,https://www.tiktok.com/@297official
1598,104,にゃんこスター,2,12,,2017/1/1 0:00,,,アンドレ（スーパー3助）御飯をよそう妻、見つめる俺。（アンゴラ村長） 暇アフタヌーン（アンゴラ村長）,両者,ライブイベント「大喜利千景」での共演,アンゴラ村長が付けたもので、「私の中でこの2人を猫だと思っていて、野良猫の中のスターになろう」との思いから命名,,https://www.watanabepro.co.jp/mypage/4000086/,,https://www.youtube.com/channel/UCxM4Ca1D8B_i4_ySjAxnv8w,
1599,96,パーパー,2,12,,2014/1/1 0:00,,,カーディガン（ほしの） ほしのしみず（ほしの）,ほしのディスコ,ほしのからの勧誘,,,https://www.maseki.co.jp/talent/parpar,https://twitter.com/parparinfo,,
